customer_id,business_size,industry,cardholder_role,business_age_years,tenure_months,credit_limit,avg_monthly_spend,spend_trend_3mo,transaction_count_monthly,utilization_ratio,merchant_category_diversity,credit_score_band,late_payments_last_12mo,payment_ratio,support_calls_last_90d,login_frequency_monthly,churn_flag
SME181431,micro,professional_services,employee,2.8,83.0,15100.0,6481.6,-0.2,40.0,0.571,14,super_prime,1,0.78,2.0,11.0,1
SME181432,micro,food_service,business_owner,16.5,7.0,23600.0,7165.92,-0.135,62.0,0.428,2,prime,2,0.98,2.0,12.0,1
SME181433,small,tech,employee,11.5,44.0,16300.0,11945.06,0.161,69.0,0.399,4,super_prime,0,0.95,1.0,13.0,1
SME181434,micro,tech,employee,8.7,46.0,6700.0,4529.61,-0.153,28.0,0.253,8,super_prime,0,0.93,0.0,5.0,0
SME181435,small,retail,business_owner,2.9,31.0,28400.0,4389.65,0.031,26.0,0.225,7,prime,0,0.74,0.0,0.0,0
SME181436,micro,food_service,employee,8.2,11.0,8600.0,3225.51,0.015,17.0,0.543,10,near_prime,1,0.62,2.0,9.0,0
SME181437,micro,retail,business_owner,0.5,27.0,2500.0,7442.48,0.017,47.0,0.215,10,near_prime,0,0.48,1.0,9.0,0
SME181438,micro,tech,employee,21.9,16.0,1400.0,5897.79,-0.192,32.0,0.858,13,prime,2,0.68,2.0,7.0,0
SME181439,medium,tech,employee,4.2,15.0,17600.0,2767.5,-0.01,17.0,0.307,8,subprime,4,0.54,1.0,10.0,0
SME181440,micro,healthcare,business_owner,18.8,34.0,14400.0,7075.95,-0.075,42.0,0.132,8,super_prime,0,1.04,0.0,,0
SME181441,micro,tech,employee,3.4,11.0,26900.0,8724.81,0.177,52.0,0.088,5,subprime,2,0.64,0.0,11.0,0
SME181442,small,professional_services,employee,1.3,40.0,13900.0,2747.62,-0.234,24.0,0.154,12,near_prime,0,1.05,1.0,6.0,0
SME181443,small,healthcare,employee,2.9,45.0,22100.0,91.9,-0.081,1.0,0.385,8,prime,1,0.74,1.0,13.0,0
SME181444,micro,food_service,employee,3.7,19.0,6500.0,3990.1,-0.245,20.0,0.446,11,prime,1,0.9,2.0,6.0,1
SME181445,small,healthcare,business_owner,7.4,6.0,9400.0,109.02,0.09,1.0,0.301,11,near_prime,2,0.66,4.0,7.0,0
SME181446,micro,professional_services,employee,4.6,20.0,22900.0,6959.86,-0.002,82.0,0.381,11,prime,1,0.68,0.0,18.0,0
SME181447,small,professional_services,employee,5.7,4.0,8500.0,2706.8,0.104,33.0,0.395,12,prime,1,0.78,0.0,16.0,0
SME181448,medium,professional_services,employee,3.4,33.0,11800.0,1338.48,0.236,7.0,0.297,10,near_prime,0,0.61,,11.0,0
SME181449,medium,professional_services,employee,3.0,4.0,6200.0,5166.6,-0.111,41.0,0.297,11,prime,2,0.85,0.0,,0
SME181450,micro,construction,business_owner,6.3,17.0,16900.0,3720.32,-0.214,27.0,0.542,14,prime,0,0.67,2.0,12.0,1
SME181451,micro,food_service,employee,1.9,16.0,20300.0,8120.73,0.124,69.0,0.19,11,prime,0,0.98,2.0,12.0,0
SME181452,small,healthcare,business_owner,4.0,2.0,13800.0,8844.07,0.084,45.0,0.089,8,prime,1,0.79,0.0,10.0,0
SME181453,small,healthcare,business_owner,8.7,1.0,15600.0,6950.16,0.191,67.0,0.397,1,near_prime,0,0.65,0.0,20.0,0
SME181454,small,food_service,employee,9.4,21.0,21100.0,11137.79,-0.046,109.0,0.309,2,prime,0,0.9,1.0,8.0,0
SME181455,small,tech,employee,5.3,75.0,13800.0,3096.3,0.091,32.0,0.495,4,prime,1,0.75,0.0,10.0,0
SME181456,small,construction,employee,8.7,32.0,23400.0,88.81,-0.112,1.0,0.459,11,near_prime,2,0.91,0.0,10.0,0
SME181457,micro,tech,employee,15.1,20.0,15200.0,6898.22,-0.083,38.0,0.01,5,super_prime,0,0.58,2.0,3.0,0
SME181458,micro,retail,employee,4.7,41.0,23900.0,4759.21,-0.039,42.0,0.346,14,prime,0,0.66,2.0,15.0,0
SME181459,small,tech,employee,7.1,54.0,11800.0,7546.78,0.048,44.0,0.14,4,prime,1,0.83,1.0,13.0,0
SME181460,small,construction,business_owner,0.7,8.0,8800.0,5036.81,0.081,35.0,0.526,7,prime,0,0.79,1.0,,0
SME181461,micro,retail,business_owner,9.0,27.0,24400.0,6617.37,-0.1,38.0,0.314,9,prime,0,0.63,1.0,0.0,0
SME181462,small,professional_services,employee,9.7,15.0,1800.0,352.35,0.122,3.0,0.372,2,near_prime,0,0.61,3.0,6.0,0
SME181463,micro,tech,employee,6.0,61.0,7500.0,2896.92,0.007,16.0,0.239,12,prime,3,0.75,1.0,8.0,0
SME181464,small,professional_services,employee,1.1,3.0,6400.0,1132.24,0.064,7.0,0.367,5,near_prime,2,0.82,0.0,7.0,0
SME181465,micro,professional_services,employee,7.7,6.0,13600.0,9205.61,0.049,47.0,0.249,4,near_prime,2,0.67,3.0,19.0,0
SME181466,small,retail,employee,1.4,15.0,4000.0,7172.5,0.126,63.0,0.515,11,prime,0,0.48,0.0,9.0,0
SME181467,micro,food_service,employee,5.3,24.0,20100.0,617.19,-0.113,3.0,0.162,6,super_prime,1,0.79,0.0,12.0,0
SME181468,micro,professional_services,business_owner,8.5,46.0,16700.0,8075.51,-0.158,57.0,0.687,11,near_prime,1,0.64,2.0,7.0,0
SME181469,small,professional_services,employee,2.7,2.0,27400.0,4784.45,-0.044,46.0,0.106,8,super_prime,0,0.84,1.0,20.0,0
SME181470,medium,tech,business_owner,3.6,112.0,14000.0,8249.58,-0.055,79.0,0.607,4,prime,2,0.75,1.0,9.0,1
SME181471,small,tech,employee,3.7,63.0,29800.0,5908.93,-0.089,35.0,0.422,12,prime,0,0.77,2.0,4.0,0
SME181472,small,healthcare,business_owner,3.7,8.0,9900.0,5552.09,0.084,42.0,0.042,4,prime,0,0.43,4.0,7.0,1
SME181473,micro,retail,business_owner,6.5,14.0,1000.0,5107.44,0.157,37.0,0.385,4,prime,2,1.0,0.0,0.0,0
SME181474,micro,retail,employee,4.3,20.0,21600.0,3853.19,0.081,25.0,0.323,8,near_prime,2,0.76,,9.0,0
SME181475,micro,construction,employee,1.3,34.0,15500.0,3897.54,-0.171,33.0,0.073,14,subprime,2,0.78,1.0,1.0,1
SME181476,small,food_service,business_owner,6.9,54.0,18900.0,2780.6,-0.149,17.0,0.201,10,super_prime,0,0.64,2.0,5.0,0
SME181477,micro,healthcare,business_owner,6.0,25.0,5200.0,2740.95,0.165,24.0,0.284,7,near_prime,1,0.53,3.0,10.0,0
SME181478,micro,professional_services,employee,4.4,4.0,18900.0,5188.92,0.058,32.0,0.655,8,near_prime,2,0.78,2.0,16.0,0
SME181479,micro,food_service,employee,12.1,28.0,32700.0,1230.26,-0.073,9.0,0.33,3,super_prime,2,1.19,2.0,0.0,0
SME181480,small,professional_services,employee,5.8,12.0,15300.0,5602.8,-0.242,28.0,0.1,3,super_prime,0,1.2,0.0,6.0,0
SME181481,small,professional_services,employee,0.9,28.0,12100.0,4026.18,0.099,28.0,0.432,12,super_prime,0,0.83,2.0,10.0,0
SME181482,small,tech,business_owner,6.6,4.0,11100.0,6877.55,0.062,60.0,0.279,9,super_prime,2,1.02,2.0,13.0,0
SME181483,medium,professional_services,business_owner,3.1,1.0,14200.0,4314.35,-0.021,38.0,0.741,1,near_prime,2,0.53,4.0,5.0,0
SME181484,small,professional_services,employee,12.4,48.0,34900.0,2988.21,0.067,16.0,0.128,6,near_prime,2,0.9,1.0,8.0,0
SME181485,micro,retail,business_owner,0.5,6.0,10700.0,10259.42,0.091,65.0,0.215,5,prime,1,0.68,2.0,9.0,0
SME181486,medium,construction,employee,1.3,2.0,9200.0,2049.68,0.033,13.0,0.415,6,prime,2,0.8,1.0,14.0,0
SME181487,small,professional_services,business_owner,14.4,58.0,12400.0,112.13,0.121,1.0,0.274,5,super_prime,1,0.96,0.0,7.0,0
SME181488,small,food_service,employee,1.1,73.0,8500.0,1538.76,0.02,10.0,0.251,3,prime,0,0.69,,10.0,0
SME181489,micro,tech,business_owner,13.6,19.0,16600.0,4626.68,-0.035,39.0,0.566,1,super_prime,0,0.71,2.0,5.0,1
SME181490,micro,professional_services,business_owner,6.4,18.0,20900.0,4027.45,-0.107,48.0,0.687,8,super_prime,0,0.69,1.0,5.0,0
SME181491,small,food_service,business_owner,1.8,15.0,12600.0,3817.27,-0.121,22.0,0.639,14,super_prime,0,0.81,1.0,5.0,0
SME181492,micro,food_service,business_owner,1.0,8.0,7200.0,5181.99,0.016,59.0,0.309,13,prime,1,1.13,2.0,8.0,0
SME181493,small,professional_services,business_owner,2.3,4.0,7700.0,4619.35,0.051,26.0,0.399,14,prime,0,0.83,3.0,0.0,0
SME181494,small,retail,business_owner,21.2,5.0,1000.0,4598.66,-0.039,31.0,0.128,14,prime,0,0.86,3.0,7.0,0
SME181495,micro,tech,employee,0.5,57.0,2200.0,6552.74,-0.044,37.0,0.218,9,super_prime,0,0.78,2.0,16.0,0
SME181496,micro,professional_services,employee,1.4,11.0,25900.0,12094.42,-0.007,150.0,0.248,3,super_prime,0,1.09,0.0,4.0,0
SME181497,micro,professional_services,business_owner,9.0,23.0,21000.0,3319.73,0.079,31.0,0.183,8,subprime,2,0.94,1.0,8.0,0
SME181498,micro,food_service,employee,4.2,22.0,15300.0,2233.12,-0.028,23.0,0.229,10,near_prime,1,0.66,2.0,4.0,1
SME181499,micro,food_service,business_owner,11.1,62.0,15200.0,9812.73,0.088,51.0,0.502,14,super_prime,0,0.82,0.0,7.0,0
SME181500,micro,food_service,employee,4.3,53.0,16000.0,5793.71,-0.022,35.0,0.084,6,prime,1,0.83,3.0,15.0,0
SME181501,small,tech,business_owner,3.3,20.0,15100.0,5507.3,0.003,57.0,0.277,4,super_prime,0,0.82,0.0,7.0,0
SME181502,micro,food_service,employee,2.8,39.0,24900.0,9487.19,-0.101,89.0,0.693,5,prime,2,0.81,1.0,12.0,0
SME181503,micro,construction,employee,8.5,24.0,15500.0,3663.39,-0.118,30.0,0.246,7,near_prime,0,0.63,2.0,11.0,0
SME181504,small,professional_services,business_owner,11.9,23.0,1000.0,6440.56,-0.183,55.0,0.468,4,prime,1,0.79,0.0,8.0,0
SME181505,micro,retail,business_owner,15.4,21.0,12400.0,4918.66,-0.226,39.0,0.146,6,prime,2,0.57,,7.0,0
SME181506,medium,professional_services,business_owner,6.7,3.0,20100.0,2298.47,-0.012,26.0,0.371,8,prime,1,0.65,2.0,17.0,0
SME181507,micro,retail,employee,2.4,25.0,15900.0,2556.0,-0.156,14.0,0.682,7,super_prime,0,1.05,0.0,7.0,0
SME181508,small,professional_services,employee,10.5,18.0,5500.0,6046.99,0.096,37.0,0.164,12,near_prime,1,0.73,2.0,11.0,0
SME181509,micro,construction,business_owner,17.0,67.0,19300.0,663.49,0.259,5.0,0.208,5,near_prime,0,0.57,1.0,10.0,0
SME181510,micro,food_service,employee,3.5,1.0,9900.0,6266.11,0.004,59.0,0.429,9,prime,0,0.91,0.0,14.0,0
SME181511,micro,food_service,business_owner,11.2,17.0,9500.0,5547.19,-0.021,41.0,0.267,11,prime,1,0.7,1.0,16.0,0
SME181512,micro,retail,employee,8.9,1.0,21900.0,6927.33,-0.058,44.0,0.249,2,subprime,5,0.63,2.0,4.0,0
SME181513,micro,food_service,employee,1.3,3.0,9500.0,92.33,-0.077,1.0,0.094,5,near_prime,2,0.22,2.0,4.0,0
SME181514,micro,food_service,employee,7.6,21.0,8500.0,95.86,-0.041,1.0,0.266,6,near_prime,1,0.46,0.0,11.0,0
SME181515,micro,food_service,employee,2.7,28.0,14600.0,2703.18,-0.163,17.0,0.507,3,near_prime,1,0.58,,12.0,0
SME181516,micro,professional_services,employee,3.8,3.0,12400.0,5478.71,-0.034,42.0,0.507,11,super_prime,2,0.9,3.0,11.0,1
SME181517,small,retail,business_owner,9.0,13.0,11000.0,8458.26,-0.085,62.0,0.408,5,prime,4,0.84,0.0,7.0,0
SME181518,micro,healthcare,employee,6.7,82.0,28700.0,11026.08,0.002,92.0,0.338,11,prime,1,0.67,1.0,19.0,0
SME181519,small,retail,employee,0.5,14.0,14600.0,5766.41,0.156,37.0,0.355,5,near_prime,2,0.41,1.0,,1
SME181520,medium,professional_services,business_owner,0.5,37.0,18500.0,3355.85,0.079,20.0,0.322,4,prime,1,0.85,2.0,0.0,0
SME181521,medium,tech,employee,0.5,43.0,23500.0,46682.1,0.011,352.0,0.311,9,prime,1,1.0,1.0,6.0,0
SME181522,small,healthcare,business_owner,1.7,30.0,8000.0,4752.94,-0.11,31.0,0.577,2,prime,1,0.61,1.0,15.0,0
SME181523,micro,professional_services,employee,28.7,39.0,12700.0,1715.16,0.158,9.0,0.335,11,prime,2,0.89,1.0,,0
SME181524,medium,professional_services,business_owner,1.4,43.0,15800.0,9086.12,0.005,47.0,0.735,5,near_prime,1,0.68,,8.0,0
SME181525,medium,retail,business_owner,0.7,36.0,17400.0,5888.31,-0.283,38.0,0.335,10,prime,2,0.44,4.0,10.0,0
SME181526,small,tech,business_owner,0.6,9.0,17800.0,105.45,0.054,1.0,0.128,13,prime,2,0.7,0.0,11.0,0
SME181527,small,retail,employee,6.0,86.0,13900.0,7851.55,0.166,39.0,0.668,12,super_prime,0,0.91,2.0,5.0,0
SME181528,micro,construction,employee,2.4,31.0,23400.0,4330.65,0.156,27.0,0.204,2,prime,0,0.57,1.0,12.0,0
SME181529,small,construction,employee,7.4,2.0,21300.0,5933.47,-0.212,54.0,0.5,6,prime,1,0.89,1.0,8.0,0
SME181530,micro,tech,business_owner,15.6,7.0,16000.0,5668.3,0.144,32.0,0.5,3,super_prime,0,0.87,1.0,10.0,0
SME181531,micro,retail,business_owner,3.5,7.0,12100.0,7507.04,0.045,40.0,0.261,7,near_prime,0,0.56,,4.0,0
SME181532,micro,tech,business_owner,0.5,2.0,3700.0,5023.59,0.005,32.0,0.117,4,super_prime,0,0.84,0.0,2.0,0
SME181533,micro,food_service,employee,6.2,16.0,31200.0,5982.65,0.063,30.0,0.626,4,prime,1,0.82,2.0,4.0,1
SME181534,micro,retail,employee,1.6,5.0,6900.0,7756.95,-0.041,42.0,0.349,1,prime,0,0.79,1.0,7.0,1
SME181535,micro,retail,business_owner,2.6,14.0,20000.0,2672.39,0.187,14.0,0.085,6,prime,0,0.48,0.0,18.0,0
SME181536,micro,food_service,business_owner,1.6,47.0,16700.0,6542.12,-0.118,63.0,0.492,14,super_prime,0,0.61,4.0,6.0,0
SME181537,micro,retail,employee,4.2,7.0,25300.0,2611.17,-0.07,17.0,0.732,9,prime,3,0.78,1.0,7.0,1
SME181538,micro,professional_services,employee,1.3,35.0,24600.0,1903.54,-0.056,20.0,0.259,7,super_prime,1,0.68,0.0,3.0,0
SME181539,small,professional_services,business_owner,5.0,27.0,37600.0,587.6,-0.132,3.0,0.428,11,prime,1,0.72,2.0,4.0,0
SME181540,micro,retail,employee,5.8,57.0,15300.0,881.92,-0.093,6.0,0.708,8,prime,1,0.77,1.0,8.0,0
SME181541,micro,retail,employee,0.6,10.0,16700.0,94.32,-0.057,1.0,0.177,1,prime,1,0.81,2.0,2.0,0
SME181542,small,construction,employee,1.7,4.0,23600.0,1714.8,0.016,12.0,0.106,9,near_prime,1,0.42,1.0,2.0,0
SME181543,small,food_service,business_owner,24.3,4.0,19300.0,3206.11,-0.173,29.0,0.336,1,prime,1,0.98,0.0,1.0,0
SME181544,small,retail,business_owner,5.1,51.0,10100.0,6361.02,-0.205,45.0,0.159,8,super_prime,1,0.64,0.0,11.0,0
SME181545,small,tech,employee,2.4,8.0,20400.0,9144.7,0.081,60.0,0.23,13,near_prime,1,0.73,1.0,7.0,1
SME181546,small,construction,employee,13.0,7.0,16200.0,6059.64,0.012,36.0,0.103,14,near_prime,2,0.76,0.0,0.0,0
SME181547,small,retail,business_owner,12.7,3.0,10100.0,6982.93,0.033,53.0,0.759,11,near_prime,1,0.72,2.0,5.0,0
SME181548,micro,retail,employee,1.9,15.0,10800.0,14261.98,0.099,139.0,0.281,3,prime,1,0.72,2.0,12.0,0
SME181549,micro,retail,employee,17.6,53.0,2200.0,4264.89,0.173,31.0,0.374,9,super_prime,1,0.75,1.0,1.0,0
SME181550,small,construction,business_owner,2.3,18.0,15300.0,90.97,-0.09,1.0,0.191,5,super_prime,0,0.92,0.0,7.0,0
SME181551,small,professional_services,employee,20.0,5.0,7700.0,9258.66,-0.067,108.0,0.272,3,super_prime,1,0.9,1.0,12.0,1
SME181552,micro,healthcare,employee,6.2,41.0,9000.0,7002.68,0.19,47.0,0.076,2,prime,2,0.67,1.0,10.0,0
SME181553,micro,professional_services,business_owner,4.2,45.0,8400.0,5385.38,-0.083,48.0,0.414,2,subprime,1,0.5,1.0,,1
SME181554,micro,food_service,employee,0.7,1.0,21100.0,5962.61,-0.134,60.0,0.126,2,subprime,3,0.73,3.0,16.0,1
SME181555,micro,food_service,employee,1.1,4.0,4100.0,6543.57,0.082,48.0,0.469,6,super_prime,0,0.91,2.0,5.0,0
SME181556,small,professional_services,business_owner,7.3,27.0,4300.0,5165.88,-0.069,39.0,0.186,3,near_prime,4,0.57,0.0,,0
SME181557,micro,construction,business_owner,1.9,3.0,9800.0,1546.79,-0.094,12.0,0.472,2,super_prime,0,0.65,1.0,5.0,0
SME181558,micro,construction,business_owner,9.2,13.0,13900.0,8199.13,-0.159,54.0,0.399,2,subprime,4,0.8,4.0,17.0,0
SME181559,medium,professional_services,employee,4.5,12.0,11700.0,4654.12,0.156,24.0,0.207,10,subprime,2,0.6,4.0,8.0,1
SME181560,micro,professional_services,business_owner,8.2,28.0,7400.0,6009.09,0.135,40.0,0.593,12,near_prime,2,0.59,1.0,5.0,0
SME181561,small,food_service,employee,17.6,34.0,8400.0,9642.37,0.044,52.0,0.545,8,near_prime,3,0.56,3.0,10.0,0
SME181562,medium,food_service,employee,1.8,14.0,16500.0,3184.97,-0.083,24.0,0.28,2,near_prime,1,0.82,1.0,14.0,0
SME181563,small,tech,employee,11.5,22.0,18100.0,11564.95,0.106,96.0,0.369,6,subprime,0,0.57,2.0,6.0,0
SME181564,micro,construction,business_owner,2.2,4.0,26300.0,2926.75,0.035,16.0,0.099,11,subprime,5,0.71,4.0,11.0,1
SME181565,micro,construction,business_owner,0.5,4.0,27200.0,6205.43,0.054,38.0,0.184,12,subprime,2,0.16,2.0,12.0,0
SME181566,small,professional_services,business_owner,8.5,64.0,16500.0,6475.63,0.018,44.0,0.484,7,near_prime,3,0.71,3.0,17.0,0
SME181567,small,construction,business_owner,2.6,53.0,16200.0,7350.72,0.064,53.0,0.421,11,prime,0,0.84,0.0,8.0,0
SME181568,micro,professional_services,employee,14.4,109.0,17400.0,4354.1,0.016,26.0,0.431,13,prime,0,0.72,2.0,4.0,0
SME181569,small,construction,employee,9.9,26.0,20700.0,2180.67,-0.337,16.0,0.785,3,prime,0,0.56,3.0,9.0,0
SME181570,small,retail,employee,3.2,57.0,18200.0,107.43,0.074,1.0,0.169,3,prime,1,0.65,2.0,3.0,0
SME181571,small,tech,business_owner,2.1,97.0,14300.0,4616.91,-0.034,38.0,0.069,13,near_prime,3,0.63,2.0,4.0,0
SME181572,micro,professional_services,business_owner,2.7,24.0,14900.0,2976.88,0.116,31.0,0.336,13,prime,3,0.49,1.0,8.0,0
SME181573,small,retail,business_owner,9.5,26.0,17500.0,4380.79,-0.21,32.0,0.598,8,super_prime,0,0.73,0.0,7.0,0
SME181574,micro,retail,employee,4.6,26.0,11000.0,1787.43,-0.089,10.0,0.333,5,near_prime,2,0.59,2.0,11.0,0
SME181575,micro,construction,employee,2.5,39.0,8300.0,8936.01,0.031,83.0,0.816,13,prime,4,0.84,2.0,12.0,0
SME181576,small,retail,employee,0.5,29.0,11400.0,2405.31,-0.231,28.0,0.087,6,prime,1,0.68,3.0,0.0,1
SME181577,micro,food_service,employee,4.1,36.0,23600.0,1249.35,0.074,12.0,0.231,13,prime,0,0.68,2.0,12.0,0
SME181578,micro,retail,business_owner,9.4,11.0,17500.0,2634.48,-0.064,28.0,0.159,9,prime,0,0.77,2.0,9.0,1
SME181579,micro,construction,employee,10.6,56.0,11700.0,761.25,0.067,5.0,0.309,3,near_prime,3,0.83,6.0,10.0,0
SME181580,small,construction,employee,0.5,26.0,11200.0,4893.95,-0.17,26.0,0.186,10,subprime,2,0.61,1.0,9.0,1
SME181581,small,retail,employee,0.5,21.0,19600.0,2617.19,0.067,21.0,0.131,4,super_prime,1,0.89,0.0,8.0,1
SME181582,micro,professional_services,employee,8.4,3.0,30300.0,591.31,0.092,4.0,0.262,1,super_prime,0,0.7,0.0,,0
SME181583,small,professional_services,employee,0.5,4.0,26000.0,6181.01,0.01,56.0,0.379,9,subprime,2,0.66,2.0,8.0,0
SME181584,micro,construction,business_owner,21.9,6.0,10000.0,4293.77,-0.229,25.0,0.646,9,near_prime,2,0.79,1.0,0.0,0
SME181585,micro,food_service,employee,1.4,18.0,27800.0,1110.5,0.033,6.0,0.418,9,prime,1,0.97,2.0,16.0,1
SME181586,micro,healthcare,employee,3.2,28.0,7700.0,5848.87,0.076,32.0,0.684,9,near_prime,1,0.77,0.0,5.0,0
SME181587,micro,construction,employee,1.6,2.0,4000.0,4834.86,-0.049,30.0,0.225,10,near_prime,1,0.61,2.0,5.0,0
SME181588,micro,professional_services,employee,2.5,37.0,16300.0,5864.18,-0.161,32.0,0.576,2,prime,1,1.01,0.0,10.0,0
SME181589,micro,food_service,business_owner,0.6,44.0,23700.0,3993.32,-0.1,22.0,0.44,11,prime,0,0.93,0.0,17.0,0
SME181590,micro,healthcare,employee,1.2,20.0,19400.0,88.07,-0.119,1.0,0.576,12,super_prime,0,1.0,0.0,10.0,0
SME181591,small,food_service,business_owner,2.1,67.0,12600.0,2944.15,0.195,17.0,0.645,5,near_prime,1,0.86,4.0,6.0,0
SME181592,small,professional_services,employee,1.0,48.0,7900.0,7016.73,-0.113,53.0,0.256,3,prime,1,0.84,1.0,7.0,0
SME181593,micro,construction,employee,1.2,1.0,13200.0,3275.87,-0.006,26.0,0.204,11,subprime,2,0.42,1.0,9.0,0
SME181594,micro,professional_services,employee,2.8,6.0,3500.0,3668.12,0.026,25.0,0.333,4,prime,0,0.85,1.0,18.0,0
SME181595,small,construction,business_owner,22.8,20.0,24000.0,3308.79,-0.104,18.0,0.281,10,prime,0,0.82,1.0,7.0,0
SME181596,small,retail,employee,11.6,7.0,13400.0,5191.07,-0.03,49.0,0.29,4,prime,1,1.11,2.0,8.0,0
SME181597,small,tech,employee,4.3,9.0,21700.0,2803.73,-0.062,18.0,0.273,14,super_prime,0,0.98,0.0,5.0,0
SME181598,small,professional_services,business_owner,0.7,11.0,9100.0,3597.69,-0.116,38.0,0.505,4,prime,2,0.77,0.0,7.0,1
SME181599,micro,construction,business_owner,3.4,90.0,24500.0,8453.83,0.042,83.0,0.652,10,super_prime,1,0.74,0.0,1.0,0
SME181600,micro,construction,business_owner,4.6,5.0,13000.0,6730.54,-0.034,70.0,0.1,14,prime,0,0.67,0.0,7.0,1
SME181601,small,professional_services,business_owner,2.9,6.0,11300.0,4101.96,-0.009,28.0,0.429,1,prime,1,0.75,3.0,18.0,0
SME181602,micro,food_service,employee,1.5,3.0,21500.0,6828.82,0.092,46.0,0.456,12,prime,2,0.95,2.0,12.0,0
SME181603,micro,food_service,employee,5.5,2.0,20200.0,8800.61,0.074,94.0,0.46,4,super_prime,0,0.79,0.0,7.0,0
SME181604,medium,food_service,business_owner,16.7,6.0,9900.0,928.61,0.153,10.0,0.364,14,subprime,1,0.7,1.0,9.0,0
SME181605,micro,retail,employee,8.3,30.0,10300.0,105.48,0.055,1.0,0.2,8,super_prime,0,0.78,1.0,4.0,0
SME181606,small,retail,business_owner,15.8,9.0,7300.0,4573.32,-0.165,42.0,0.194,13,prime,1,0.65,1.0,11.0,1
SME181607,medium,healthcare,business_owner,1.0,17.0,24200.0,5839.33,0.034,52.0,0.535,3,prime,0,0.77,0.0,2.0,0
SME181608,micro,healthcare,employee,2.2,31.0,23400.0,8445.52,-0.035,55.0,0.226,2,super_prime,0,0.79,1.0,20.0,0
SME181609,medium,food_service,employee,11.5,22.0,14000.0,5893.52,-0.18,48.0,0.253,13,super_prime,0,1.2,2.0,3.0,0
SME181610,small,food_service,employee,6.0,1.0,15500.0,2588.19,-0.06,30.0,0.802,5,subprime,2,1.03,1.0,2.0,0
SME181611,small,professional_services,employee,1.6,33.0,15700.0,3513.59,-0.075,24.0,0.263,11,subprime,6,0.41,3.0,1.0,0
SME181612,micro,professional_services,business_owner,8.3,1.0,30700.0,5316.92,-0.054,29.0,0.7,1,super_prime,0,0.88,1.0,,0
SME181613,micro,professional_services,business_owner,15.5,6.0,28800.0,5291.18,0.032,29.0,0.138,3,subprime,1,0.41,2.0,9.0,0
SME181614,micro,professional_services,employee,0.8,44.0,14000.0,5368.43,0.231,56.0,0.493,3,prime,2,0.79,2.0,2.0,0
SME181615,micro,food_service,business_owner,4.9,25.0,9500.0,6701.09,-0.033,58.0,0.511,11,super_prime,1,0.65,1.0,12.0,0
SME181616,small,professional_services,employee,4.8,23.0,18000.0,7736.05,0.067,69.0,0.572,11,prime,0,0.73,0.0,11.0,0
SME181617,medium,food_service,employee,2.2,7.0,15000.0,5194.69,-0.12,28.0,0.359,4,near_prime,3,0.75,2.0,2.0,0
SME181618,medium,healthcare,employee,15.9,34.0,15400.0,4558.35,-0.076,34.0,0.136,4,near_prime,3,0.59,2.0,5.0,0
SME181619,micro,food_service,employee,5.7,71.0,21600.0,4447.37,0.094,26.0,0.229,12,subprime,2,0.75,3.0,14.0,0
SME181620,micro,professional_services,employee,4.0,1.0,21500.0,4477.33,0.115,45.0,0.349,9,prime,4,0.94,0.0,2.0,0
SME181621,micro,healthcare,employee,0.5,10.0,19700.0,7278.03,0.201,58.0,0.239,4,super_prime,0,0.76,1.0,10.0,0
SME181622,micro,retail,employee,4.0,15.0,8900.0,6205.1,0.126,69.0,0.479,14,super_prime,0,0.85,3.0,13.0,0
SME181623,micro,tech,business_owner,1.9,18.0,11700.0,5945.4,-0.051,45.0,0.509,5,near_prime,2,0.66,0.0,18.0,1
SME181624,micro,food_service,business_owner,11.1,11.0,25600.0,1785.31,0.083,12.0,0.33,4,prime,1,0.95,3.0,6.0,0
SME181625,micro,tech,employee,7.3,2.0,15400.0,1728.1,0.139,16.0,0.284,5,prime,1,0.85,0.0,0.0,0
SME181626,micro,retail,business_owner,3.1,46.0,12900.0,103.15,0.031,1.0,0.162,3,near_prime,1,0.64,2.0,9.0,0
SME181627,micro,professional_services,employee,16.3,32.0,14300.0,4127.61,0.013,50.0,0.157,8,near_prime,0,0.57,2.0,4.0,1
SME181628,micro,professional_services,employee,2.8,2.0,29400.0,97.96,-0.02,1.0,0.433,14,super_prime,0,0.91,1.0,11.0,1
SME181629,micro,food_service,employee,38.0,99.0,13300.0,2828.88,0.005,33.0,0.582,11,super_prime,1,0.77,1.0,7.0,0
SME181630,micro,healthcare,business_owner,7.4,1.0,14400.0,4471.2,-0.252,44.0,0.752,8,super_prime,0,0.74,1.0,3.0,0
SME181631,small,retail,business_owner,0.8,37.0,13300.0,2989.76,0.171,26.0,0.131,7,prime,1,0.89,2.0,2.0,0
SME181632,medium,retail,business_owner,6.0,10.0,5800.0,7134.4,-0.038,36.0,0.295,5,prime,0,0.78,1.0,0.0,0
SME181633,micro,retail,employee,1.3,4.0,13600.0,6478.98,0.181,67.0,0.087,6,super_prime,0,0.65,2.0,14.0,1
SME181634,micro,retail,employee,19.1,15.0,30000.0,2174.77,-0.302,23.0,0.239,6,subprime,3,0.59,0.0,9.0,0
