customer_id,business_size,industry,cardholder_role,business_age_years,tenure_months,credit_limit,avg_monthly_spend,spend_trend_3mo,transaction_count_monthly,utilization_ratio,merchant_category_diversity,credit_score_band,late_payments_last_12mo,payment_ratio,support_calls_last_90d,login_frequency_monthly,churn_flag,received_offer,offer_type,retained_post_offer
SME148797,small,construction,employee,21.4,9.0,13500.0,6041.45,-0.227,75.0,0.323,12,prime,1,0.78,1.0,8.0,1,0,none,1
SME135380,micro,retail,business_owner,5.2,5.0,23100.0,1362.61,-0.26,10.0,0.239,7,near_prime,2,0.65,2.0,7.0,0,0,none,1
SME181970,medium,construction,business_owner,2.2,1.0,13600.0,5483.03,-0.156,30.0,0.078,7,prime,0,0.86,0.0,1.0,1,0,none,1
SME169249,medium,retail,employee,1.7,18.0,9000.0,8329.04,0.003,61.0,0.507,6,prime,0,0.86,1.0,10.0,0,0,none,1
SME119035,small,tech,business_owner,6.2,13.0,14300.0,5047.52,0.08,29.0,0.357,9,near_prime,2,0.72,3.0,6.0,0,1,travel_credit,1
SME151060,micro,professional_services,business_owner,10.0,2.0,21400.0,2711.33,0.112,19.0,0.124,8,prime,0,0.82,2.0,3.0,0,1,waived_fee,0
SME162774,micro,retail,business_owner,7.5,1.0,34700.0,84.93,-0.151,1.0,0.441,5,near_prime,1,0.47,0.0,2.0,1,1,credit_increase,1
SME157237,micro,professional_services,employee,0.9,28.0,21500.0,2034.24,-0.042,11.0,0.323,14,prime,1,0.55,0.0,13.0,0,1,credit_increase,1
SME198290,micro,construction,business_owner,7.7,14.0,10400.0,1086.29,-0.064,7.0,0.321,9,prime,1,0.9,1.0,11.0,1,1,credit_increase,1
SME178462,small,construction,business_owner,0.5,38.0,13500.0,1717.96,-0.101,20.0,0.356,8,prime,1,0.65,0.0,6.0,0,0,none,1
SME116325,micro,food_service,business_owner,6.7,6.0,13900.0,1471.4,-0.133,8.0,0.381,14,near_prime,2,0.83,2.0,4.0,0,1,waived_fee,1
SME104010,micro,professional_services,business_owner,1.8,13.0,19200.0,2540.05,-0.064,15.0,0.353,4,near_prime,1,0.91,1.0,7.0,0,0,none,1
SME145223,small,retail,employee,8.8,3.0,13400.0,8145.13,-0.17,75.0,0.29,6,near_prime,1,1.02,3.0,1.0,0,0,none,1
SME178599,micro,retail,business_owner,4.4,13.0,20800.0,3401.33,0.084,32.0,0.18,10,prime,1,0.98,4.0,1.0,0,1,credit_increase,1
SME128273,small,food_service,business_owner,4.5,10.0,6400.0,83.27,-0.167,1.0,0.753,12,near_prime,4,0.64,4.0,11.0,1,1,waived_fee,0
SME158968,small,retail,business_owner,0.8,1.0,26800.0,9560.29,0.193,54.0,0.39,6,near_prime,2,0.52,3.0,8.0,1,0,none,1
SME196784,micro,retail,business_owner,15.3,13.0,13400.0,4586.24,0.126,24.0,0.234,3,near_prime,4,0.72,1.0,9.0,0,0,none,1
SME113138,micro,healthcare,business_owner,5.5,9.0,19000.0,1583.72,-0.226,8.0,0.045,8,prime,0,1.08,0.0,7.0,0,0,none,0
SME178800,small,retail,business_owner,9.7,35.0,20800.0,3451.17,-0.043,39.0,0.433,7,prime,0,0.86,2.0,4.0,1,0,none,1
SME165313,small,professional_services,employee,2.6,21.0,1000.0,5502.52,0.079,68.0,0.486,3,prime,2,0.62,1.0,5.0,0,0,none,1
SME174610,small,construction,employee,1.3,9.0,11000.0,11785.96,0.097,61.0,0.445,2,subprime,5,0.59,2.0,9.0,0,1,credit_increase,1
SME178440,small,healthcare,business_owner,38.5,5.0,27000.0,5522.83,0.09,36.0,0.583,10,prime,0,0.94,2.0,4.0,0,1,credit_increase,1
SME112753,micro,food_service,business_owner,1.5,50.0,29600.0,2513.67,-0.314,24.0,0.269,11,prime,3,0.81,3.0,5.0,1,0,none,1
SME124173,micro,professional_services,business_owner,16.2,3.0,13800.0,6351.56,0.037,36.0,0.441,2,near_prime,0,0.71,3.0,6.0,0,1,waived_fee,1
SME118413,micro,professional_services,business_owner,8.7,81.0,19600.0,104.86,0.049,1.0,0.544,14,subprime,6,0.75,3.0,12.0,1,0,none,1
SME173130,micro,professional_services,employee,2.7,1.0,17200.0,6594.04,0.138,41.0,0.088,13,prime,2,0.52,4.0,5.0,0,0,none,1
SME184538,micro,retail,employee,3.7,12.0,19800.0,3690.8,0.053,30.0,0.161,10,near_prime,1,0.71,0.0,4.0,0,1,waived_fee,1
SME146204,micro,food_service,business_owner,7.1,18.0,11300.0,4468.74,-0.122,26.0,0.275,3,near_prime,0,0.65,2.0,6.0,0,1,credit_increase,1
SME133950,micro,retail,business_owner,0.5,13.0,9100.0,2226.66,-0.119,18.0,0.425,9,prime,2,0.64,1.0,5.0,0,0,none,1
SME168669,micro,retail,business_owner,4.0,68.0,1000.0,5628.73,0.037,63.0,0.373,3,near_prime,2,0.5,1.0,8.0,0,1,travel_credit,1
SME110794,micro,retail,business_owner,2.3,1.0,15100.0,11213.26,0.082,99.0,0.236,2,near_prime,1,0.6,2.0,8.0,0,0,none,1
SME175382,micro,retail,business_owner,5.0,36.0,16900.0,1047.59,-0.01,9.0,0.476,10,subprime,4,0.49,5.0,5.0,0,0,none,1
SME152720,micro,retail,employee,6.9,8.0,9900.0,88.18,-0.118,1.0,0.031,14,near_prime,0,0.33,1.0,7.0,0,0,none,1
SME175017,small,food_service,employee,0.5,10.0,9200.0,5562.81,0.007,46.0,0.388,7,prime,0,0.34,1.0,11.0,0,0,none,1
SME101980,small,healthcare,business_owner,0.8,55.0,10000.0,30873.32,0.001,183.0,0.225,3,near_prime,1,0.76,3.0,8.0,0,0,none,1
SME102162,micro,food_service,business_owner,6.4,12.0,10900.0,96.27,-0.037,1.0,0.313,11,prime,1,0.77,2.0,3.0,0,0,none,0
SME129463,micro,food_service,business_owner,7.6,40.0,13000.0,951.08,0.03,6.0,0.137,14,super_prime,0,0.68,0.0,4.0,0,0,none,0
SME176985,micro,construction,business_owner,9.3,15.0,28300.0,9651.51,0.199,67.0,0.557,7,super_prime,0,0.89,0.0,11.0,0,0,none,1
SME177600,micro,retail,employee,5.5,41.0,3500.0,6828.58,-0.003,41.0,0.44,5,near_prime,2,0.77,0.0,1.0,0,1,travel_credit,1
SME120051,small,food_service,employee,4.8,2.0,8200.0,540.67,0.069,4.0,0.413,12,near_prime,1,0.68,3.0,0.0,0,1,travel_credit,1
SME100279,small,tech,business_owner,7.6,6.0,21000.0,3291.88,0.065,32.0,0.01,13,prime,1,0.86,4.0,6.0,0,1,waived_fee,1
SME191581,micro,healthcare,business_owner,24.3,24.0,3800.0,2727.93,-0.094,24.0,0.799,6,super_prime,1,0.97,0.0,1.0,0,0,none,1
SME116843,small,retail,business_owner,18.4,42.0,12100.0,4303.96,-0.076,46.0,0.619,12,prime,1,1.0,0.0,4.0,0,0,none,1
SME167140,small,professional_services,employee,0.7,13.0,17300.0,2630.57,-0.185,14.0,0.118,11,super_prime,1,0.9,2.0,5.0,1,1,credit_increase,1
SME163028,medium,healthcare,business_owner,1.0,1.0,12400.0,7459.88,0.195,43.0,0.132,5,subprime,3,0.57,1.0,7.0,0,1,credit_increase,1
SME149068,small,food_service,business_owner,0.5,3.0,25700.0,3218.51,-0.064,28.0,0.076,2,prime,1,0.84,1.0,7.0,1,1,credit_increase,1
SME130370,small,food_service,business_owner,15.8,8.0,13700.0,5846.42,-0.218,53.0,0.211,7,near_prime,1,0.91,1.0,,1,1,waived_fee,1
SME117500,micro,tech,business_owner,8.2,14.0,17700.0,430.52,-0.038,4.0,0.427,1,super_prime,0,0.9,2.0,14.0,0,1,credit_increase,1
SME190318,small,retail,employee,1.0,16.0,24600.0,89.64,-0.104,1.0,0.61,12,subprime,1,0.71,4.0,11.0,0,0,none,1
SME195478,micro,food_service,employee,8.6,10.0,10600.0,2719.79,-0.065,22.0,0.524,1,subprime,1,0.62,3.0,12.0,0,0,none,1
SME116123,micro,tech,business_owner,4.9,2.0,13500.0,5786.57,-0.039,29.0,0.289,10,prime,3,0.91,1.0,15.0,1,0,none,0
SME151163,small,tech,business_owner,1.2,2.0,20100.0,7084.01,-0.039,49.0,0.167,11,prime,1,0.44,1.0,0.0,1,0,none,0
SME114691,micro,professional_services,business_owner,0.5,70.0,28600.0,4424.92,-0.342,53.0,0.229,6,prime,0,0.61,2.0,4.0,1,0,none,0
SME177442,small,professional_services,employee,2.4,3.0,5900.0,7773.24,-0.004,54.0,0.284,1,super_prime,0,0.92,1.0,12.0,0,1,waived_fee,1
SME141937,small,retail,business_owner,9.0,11.0,19900.0,6268.14,0.057,39.0,0.45,12,subprime,3,0.58,3.0,0.0,0,1,travel_credit,1
SME192651,micro,food_service,employee,2.6,36.0,19400.0,1873.36,-0.102,9.0,0.183,9,prime,2,0.8,1.0,10.0,0,0,none,1
SME107828,small,retail,business_owner,0.7,15.0,10500.0,5626.31,-0.038,66.0,0.285,9,subprime,3,0.52,3.0,0.0,0,0,none,1
SME156372,small,healthcare,employee,0.7,42.0,28100.0,818.46,-0.08,10.0,0.356,2,prime,0,0.81,3.0,6.0,0,0,none,1
SME169702,medium,construction,business_owner,7.0,109.0,22200.0,2607.85,-0.052,22.0,0.047,10,super_prime,0,0.94,0.0,12.0,0,1,credit_increase,1
SME100123,micro,food_service,business_owner,3.5,15.0,19100.0,5629.03,-0.209,39.0,0.24,13,near_prime,1,0.68,2.0,14.0,0,0,none,1
SME115108,micro,professional_services,employee,3.9,147.0,32600.0,18826.06,-0.294,99.0,0.652,1,prime,0,0.92,2.0,20.0,0,0,none,1
SME116070,micro,retail,business_owner,0.7,1.0,15600.0,3598.5,-0.141,29.0,0.241,13,prime,2,0.58,2.0,,1,1,waived_fee,0
SME126929,medium,professional_services,business_owner,2.3,20.0,16200.0,1272.23,0.002,10.0,0.312,12,super_prime,0,1.12,0.0,7.0,0,0,none,1
SME184135,micro,construction,business_owner,2.7,1.0,14100.0,11510.26,-0.003,91.0,0.406,4,near_prime,1,0.8,1.0,6.0,0,1,waived_fee,1
SME189026,micro,healthcare,employee,2.6,25.0,21400.0,6943.56,0.045,43.0,0.347,9,super_prime,0,0.86,0.0,2.0,0,0,none,1
SME104797,micro,professional_services,business_owner,14.5,2.0,7400.0,22740.25,0.114,169.0,0.431,13,prime,1,0.92,1.0,18.0,0,1,waived_fee,1
SME140178,small,healthcare,business_owner,8.8,21.0,21900.0,5099.9,-0.098,47.0,0.24,7,prime,0,0.84,1.0,2.0,0,0,none,0
SME182489,micro,construction,employee,4.2,9.0,13700.0,106.63,0.066,1.0,0.373,1,prime,3,0.66,,8.0,0,1,credit_increase,1
SME133741,micro,healthcare,employee,14.7,62.0,13800.0,4257.67,-0.027,32.0,0.515,9,prime,0,1.0,1.0,12.0,0,1,credit_increase,1
SME157048,small,tech,business_owner,8.9,1.0,23600.0,8438.63,0.097,91.0,0.306,8,super_prime,0,0.95,2.0,5.0,1,1,credit_increase,1
SME197905,small,healthcare,business_owner,1.4,42.0,23100.0,7936.37,-0.133,47.0,0.42,11,prime,1,0.9,2.0,5.0,0,1,credit_increase,1
SME129104,medium,professional_services,employee,14.6,31.0,16900.0,7956.11,0.105,73.0,0.072,3,subprime,3,0.23,5.0,12.0,1,0,none,1
SME169956,small,professional_services,business_owner,9.8,2.0,17600.0,113.65,0.137,1.0,0.587,7,near_prime,2,0.82,4.0,11.0,1,1,waived_fee,0
SME163052,micro,healthcare,business_owner,9.7,99.0,26100.0,3427.05,-0.013,38.0,0.421,8,prime,1,0.93,2.0,13.0,0,0,none,1
SME118845,micro,healthcare,business_owner,4.4,25.0,10200.0,3906.68,-0.044,24.0,0.685,6,super_prime,0,0.94,1.0,8.0,0,1,waived_fee,0
SME190223,micro,food_service,business_owner,10.4,36.0,5600.0,3570.38,0.008,31.0,0.18,6,prime,2,0.46,3.0,9.0,1,0,none,1
SME192049,small,tech,employee,0.5,27.0,10000.0,5523.6,-0.03,49.0,0.451,14,near_prime,0,0.8,4.0,15.0,0,0,none,1
SME107933,micro,professional_services,business_owner,13.9,23.0,1000.0,1974.06,0.01,12.0,0.511,1,subprime,2,0.78,3.0,3.0,1,0,none,0
SME190664,micro,healthcare,business_owner,10.4,12.0,11000.0,3010.84,-0.034,35.0,0.288,13,subprime,2,0.62,1.0,10.0,1,1,waived_fee,0
SME191001,micro,retail,business_owner,4.1,26.0,14300.0,3476.4,-0.022,31.0,0.233,2,prime,0,0.75,0.0,8.0,0,1,waived_fee,1
SME155951,small,food_service,business_owner,6.6,2.0,25900.0,1192.26,0.058,8.0,0.303,10,prime,2,0.82,3.0,14.0,1,1,credit_increase,1
SME184752,micro,professional_services,employee,0.5,13.0,11900.0,4369.02,0.117,24.0,0.323,8,subprime,1,0.34,3.0,10.0,0,0,none,1
SME153199,micro,professional_services,business_owner,13.5,21.0,11000.0,4182.34,0.139,29.0,0.609,6,near_prime,2,1.01,3.0,13.0,0,1,credit_increase,1
SME108873,small,professional_services,employee,1.8,2.0,12300.0,7044.19,-0.204,63.0,0.318,3,subprime,0,0.45,3.0,0.0,1,0,none,1
SME199894,micro,construction,employee,2.2,66.0,14300.0,2991.28,-0.107,22.0,0.196,3,subprime,4,0.59,9.0,10.0,0,1,waived_fee,1
SME133296,micro,food_service,employee,1.1,30.0,30600.0,3308.97,0.122,22.0,0.298,13,near_prime,1,0.54,2.0,2.0,0,1,waived_fee,1
SME131264,micro,food_service,employee,4.6,56.0,10600.0,107.91,0.079,1.0,0.265,8,near_prime,1,0.7,1.0,11.0,0,1,credit_increase,1
SME100760,small,construction,business_owner,5.9,2.0,1000.0,6967.58,0.183,42.0,0.626,9,near_prime,3,0.76,4.0,2.0,0,0,none,0
SME141667,micro,food_service,business_owner,5.3,47.0,10400.0,7386.87,-0.082,66.0,0.133,1,near_prime,0,0.89,3.0,9.0,0,1,credit_increase,0
SME166800,micro,construction,business_owner,18.7,10.0,9600.0,8295.44,-0.208,68.0,0.089,1,prime,1,0.97,2.0,8.0,0,1,credit_increase,1
SME143844,micro,retail,business_owner,7.6,18.0,21600.0,8364.91,0.011,46.0,0.275,6,prime,3,0.97,0.0,5.0,0,0,none,1
SME176625,medium,professional_services,employee,1.5,22.0,2500.0,4121.6,-0.136,22.0,0.779,8,prime,0,0.7,0.0,13.0,0,0,none,1
SME121977,micro,retail,employee,3.6,82.0,21800.0,7540.95,-0.022,83.0,0.883,2,super_prime,0,1.2,2.0,14.0,0,0,none,0
SME140404,micro,professional_services,business_owner,5.6,10.0,14700.0,1152.29,-0.207,14.0,0.259,7,prime,0,0.68,3.0,10.0,0,1,credit_increase,1
SME140310,micro,tech,business_owner,11.9,35.0,8800.0,13155.38,0.061,69.0,0.505,2,super_prime,1,0.8,0.0,12.0,0,0,none,1
SME104715,micro,retail,employee,15.0,12.0,22800.0,9440.01,-0.062,51.0,0.185,7,near_prime,2,0.86,2.0,11.0,0,0,none,1
SME143219,small,professional_services,employee,3.7,16.0,24000.0,7118.87,-0.156,47.0,0.395,11,super_prime,0,0.97,0.0,11.0,0,0,none,1
SME131592,micro,construction,business_owner,1.2,25.0,10300.0,18137.69,0.003,160.0,0.348,8,super_prime,0,1.13,0.0,4.0,0,1,travel_credit,1
SME113742,small,construction,employee,10.6,32.0,20500.0,12182.13,0.245,86.0,0.041,5,near_prime,0,0.76,1.0,5.0,0,0,none,1
SME157839,small,food_service,business_owner,5.8,6.0,13000.0,7312.35,-0.004,85.0,0.071,12,subprime,0,0.62,2.0,9.0,0,0,none,1
SME134469,micro,professional_services,business_owner,2.3,12.0,9200.0,7718.9,-0.138,70.0,0.182,11,prime,2,0.9,2.0,14.0,1,0,none,1
SME146105,micro,food_service,employee,6.0,3.0,12500.0,4170.16,-0.087,24.0,0.279,4,near_prime,1,0.81,1.0,10.0,0,0,none,1
SME106108,micro,professional_services,employee,3.1,27.0,15000.0,3496.92,-0.174,32.0,0.042,2,near_prime,5,0.82,4.0,3.0,0,1,waived_fee,1
SME141494,micro,professional_services,business_owner,16.7,8.0,12000.0,1909.56,0.022,13.0,0.232,1,prime,0,0.45,5.0,8.0,1,1,waived_fee,1
SME117113,small,retail,employee,4.3,72.0,10500.0,110.66,0.107,1.0,0.227,10,prime,0,0.88,0.0,13.0,0,1,waived_fee,1
SME126138,small,professional_services,employee,0.9,8.0,19200.0,5721.56,-0.006,50.0,0.673,1,prime,0,0.79,1.0,7.0,0,0,none,1
SME199536,micro,professional_services,business_owner,17.2,34.0,19300.0,4144.21,-0.021,31.0,0.189,13,super_prime,0,0.93,0.0,12.0,1,0,none,1
SME153157,micro,retail,business_owner,7.1,4.0,23800.0,5485.56,0.027,29.0,0.146,5,near_prime,1,1.02,3.0,10.0,0,0,none,1
SME148690,small,healthcare,business_owner,1.8,23.0,16200.0,93.99,-0.06,1.0,0.27,3,prime,1,0.62,2.0,2.0,0,0,none,1
SME149048,micro,food_service,employee,20.4,3.0,12300.0,7007.74,0.02,41.0,0.442,6,prime,1,0.81,2.0,4.0,1,0,none,1
SME190607,micro,food_service,employee,12.3,7.0,10800.0,111.67,0.117,1.0,0.094,1,prime,1,0.8,1.0,10.0,0,1,credit_increase,1
SME138530,micro,professional_services,business_owner,4.1,10.0,15200.0,89.78,-0.102,1.0,0.177,4,near_prime,4,0.57,3.0,10.0,1,0,none,0
SME116521,micro,tech,employee,2.0,74.0,11100.0,2390.75,-0.051,23.0,0.602,8,near_prime,3,0.57,0.0,2.0,1,0,none,1
SME141619,small,food_service,employee,5.5,21.0,17200.0,4936.85,-0.085,31.0,0.344,3,prime,3,0.63,0.0,,0,0,none,1
SME182969,micro,food_service,business_owner,0.7,18.0,24700.0,4604.09,-0.084,27.0,0.187,2,subprime,5,0.56,4.0,,0,1,travel_credit,1
SME173181,micro,professional_services,business_owner,0.5,9.0,6800.0,9208.95,-0.043,89.0,0.052,5,near_prime,2,0.86,0.0,2.0,0,0,none,1
SME177744,small,retail,employee,0.5,32.0,15300.0,1916.37,-0.1,15.0,0.297,5,super_prime,0,0.62,2.0,13.0,0,0,none,1
SME187792,small,retail,employee,9.6,3.0,14100.0,2651.9,0.078,14.0,0.494,4,prime,0,0.6,,4.0,0,1,credit_increase,1
SME145255,micro,tech,employee,10.0,49.0,5600.0,2178.76,-0.307,23.0,0.355,14,near_prime,1,0.4,3.0,12.0,1,0,none,1
SME148390,small,professional_services,business_owner,9.2,1.0,11800.0,71137.9,0.247,385.0,0.182,12,super_prime,0,0.83,0.0,4.0,0,1,credit_increase,0
SME161759,micro,food_service,employee,3.5,3.0,27400.0,4599.34,0.027,42.0,0.225,9,near_prime,1,0.68,0.0,14.0,0,1,credit_increase,1
SME113795,small,food_service,business_owner,1.5,19.0,19300.0,1464.19,0.007,12.0,0.263,1,near_prime,0,0.47,0.0,2.0,1,0,none,0
SME165714,micro,food_service,business_owner,2.3,9.0,9400.0,1992.74,0.111,11.0,0.348,3,super_prime,0,0.86,,2.0,0,0,none,1
SME149623,small,tech,business_owner,4.5,43.0,18900.0,5325.18,-0.116,27.0,0.461,6,near_prime,2,0.63,2.0,0.0,0,0,none,1
SME133123,micro,professional_services,employee,2.0,1.0,10900.0,1752.65,-0.312,17.0,0.243,4,subprime,0,0.65,2.0,12.0,0,0,none,1
SME149265,medium,retail,employee,8.2,7.0,25800.0,99.9,-0.001,1.0,0.252,12,prime,1,0.59,3.0,10.0,0,0,none,1
SME154598,micro,professional_services,business_owner,12.5,16.0,17200.0,2230.88,-0.057,14.0,0.119,9,subprime,0,0.49,3.0,8.0,0,0,none,1
SME162777,small,food_service,employee,3.5,2.0,14800.0,1117.84,-0.124,8.0,0.548,14,super_prime,0,0.98,0.0,7.0,0,1,waived_fee,1
SME174297,small,food_service,business_owner,8.0,26.0,7600.0,2831.24,0.007,16.0,0.069,6,subprime,3,0.67,0.0,2.0,0,1,waived_fee,1
SME117865,small,professional_services,business_owner,4.0,17.0,28400.0,3014.61,-0.228,19.0,0.3,5,subprime,4,0.57,1.0,0.0,0,0,none,0
SME126548,micro,food_service,business_owner,1.8,10.0,18300.0,6135.09,0.029,69.0,0.535,11,subprime,1,0.81,1.0,10.0,0,1,travel_credit,1
SME117720,small,retail,business_owner,1.2,7.0,29100.0,3879.56,0.292,41.0,0.106,1,super_prime,0,0.85,1.0,18.0,0,0,none,0
SME113386,micro,healthcare,business_owner,3.8,8.0,16700.0,6845.2,0.148,37.0,0.377,5,subprime,1,0.67,2.0,9.0,1,1,credit_increase,0
SME178038,micro,retail,employee,11.8,12.0,25400.0,2938.19,-0.207,31.0,0.671,4,near_prime,1,0.68,5.0,1.0,0,1,travel_credit,0
SME143544,small,construction,business_owner,1.2,7.0,9200.0,7036.81,0.104,52.0,0.515,5,near_prime,1,0.91,2.0,3.0,1,1,travel_credit,0
SME124525,micro,healthcare,employee,1.4,12.0,9900.0,3451.5,-0.022,23.0,0.421,1,super_prime,1,0.89,2.0,3.0,0,1,credit_increase,1
SME168130,micro,professional_services,business_owner,0.5,15.0,13800.0,5608.15,0.003,38.0,0.732,9,super_prime,0,0.85,0.0,,0,0,none,1
SME179929,micro,healthcare,business_owner,0.5,5.0,1000.0,3727.94,0.167,34.0,0.484,11,subprime,1,0.42,3.0,7.0,0,0,none,1
SME164617,small,professional_services,business_owner,1.1,5.0,22700.0,95.82,-0.042,1.0,0.349,9,prime,1,0.88,1.0,10.0,0,1,travel_credit,1
SME159586,small,retail,business_owner,14.9,46.0,5200.0,93.84,-0.062,1.0,0.482,2,super_prime,0,0.91,0.0,3.0,1,0,none,1
SME156235,small,tech,business_owner,2.5,40.0,18600.0,1789.47,-0.246,9.0,0.045,6,near_prime,5,0.67,3.0,17.0,1,1,waived_fee,1
SME115133,micro,professional_services,business_owner,2.4,3.0,21500.0,4402.05,-0.137,33.0,0.111,1,prime,0,0.75,2.0,0.0,0,1,waived_fee,0
SME167953,small,professional_services,business_owner,4.0,25.0,15300.0,2827.92,-0.192,18.0,0.406,12,subprime,4,0.59,1.0,9.0,0,0,none,1
SME129933,small,healthcare,business_owner,1.5,5.0,5800.0,3447.29,0.019,18.0,0.259,12,prime,1,0.72,1.0,16.0,0,0,none,0
SME167787,small,food_service,business_owner,1.3,13.0,26100.0,6810.05,0.12,40.0,0.623,1,super_prime,0,0.96,1.0,9.0,0,1,travel_credit,1
SME151083,micro,healthcare,business_owner,0.8,1.0,15700.0,7427.6,0.012,38.0,0.452,8,super_prime,1,0.77,1.0,2.0,0,0,none,1
SME199969,micro,food_service,business_owner,1.5,8.0,13600.0,11995.3,0.251,62.0,0.188,3,near_prime,1,0.5,2.0,2.0,1,0,none,1
SME141534,small,healthcare,business_owner,1.2,15.0,6600.0,1406.45,0.027,10.0,0.135,1,super_prime,0,0.86,2.0,1.0,0,0,none,0
SME142951,micro,construction,employee,0.5,30.0,6300.0,6762.84,0.136,41.0,0.371,8,super_prime,0,0.87,0.0,8.0,0,0,none,1
SME109650,small,healthcare,business_owner,4.4,21.0,24200.0,2522.98,-0.056,19.0,0.038,9,super_prime,0,0.98,2.0,11.0,0,0,none,0
SME188611,micro,retail,employee,7.4,13.0,12500.0,8047.53,0.098,47.0,0.164,9,subprime,0,0.75,6.0,5.0,0,0,none,1
SME192908,medium,food_service,business_owner,9.6,6.0,12300.0,4218.08,0.183,37.0,0.357,7,super_prime,0,0.91,0.0,12.0,1,0,none,1
SME153647,medium,retail,employee,2.0,3.0,18600.0,169.88,0.229,1.0,0.185,13,subprime,4,0.53,3.0,13.0,0,0,none,0
SME114672,micro,professional_services,employee,0.5,1.0,11100.0,8244.23,-0.024,61.0,0.254,11,prime,0,0.84,2.0,18.0,1,1,credit_increase,1
SME116284,small,professional_services,employee,7.1,2.0,12500.0,8591.26,0.021,73.0,0.444,4,subprime,2,0.41,,12.0,0,1,credit_increase,1
SME185271,medium,tech,business_owner,10.0,3.0,17200.0,4330.91,-0.266,36.0,0.206,5,prime,0,0.92,1.0,4.0,1,1,credit_increase,0
SME125826,micro,food_service,business_owner,6.2,1.0,8100.0,9417.5,0.064,79.0,0.438,5,super_prime,1,0.92,0.0,10.0,0,0,none,0
SME106812,micro,construction,employee,2.5,26.0,13300.0,5588.88,0.073,48.0,0.324,6,prime,0,0.7,1.0,0.0,0,0,none,0
SME176753,micro,professional_services,business_owner,20.9,75.0,19500.0,3289.9,-0.077,23.0,0.429,5,prime,0,0.65,2.0,6.0,0,0,none,1
SME110901,micro,construction,employee,2.4,65.0,4800.0,3764.69,-0.178,21.0,0.575,13,prime,2,0.67,4.0,18.0,0,1,credit_increase,1
SME123337,micro,professional_services,employee,10.3,42.0,15200.0,6003.1,-0.047,52.0,0.333,7,prime,0,0.7,1.0,9.0,0,1,credit_increase,1
SME112339,small,food_service,business_owner,5.8,19.0,13400.0,1713.34,-0.048,12.0,0.16,3,prime,0,0.62,2.0,10.0,0,1,travel_credit,1
SME129332,micro,healthcare,employee,0.6,16.0,19900.0,3892.56,0.06,32.0,0.112,7,prime,3,0.84,1.0,2.0,0,0,none,0
SME170016,small,construction,business_owner,8.4,37.0,6700.0,9197.06,0.087,106.0,0.451,13,super_prime,0,1.07,2.0,9.0,0,1,waived_fee,1
SME144804,medium,healthcare,employee,0.6,3.0,19000.0,2902.04,0.047,16.0,0.3,11,prime,3,0.68,0.0,,0,0,none,1
SME108175,small,retail,employee,8.6,19.0,17400.0,7397.84,0.069,69.0,0.795,7,subprime,2,0.35,3.0,3.0,0,0,none,1
SME189452,small,healthcare,employee,13.8,8.0,5100.0,5887.58,-0.166,54.0,0.029,6,prime,0,0.84,1.0,6.0,0,0,none,1
SME177322,micro,retail,business_owner,0.5,14.0,1000.0,4152.51,-0.166,43.0,0.146,3,super_prime,0,0.81,0.0,1.0,0,1,waived_fee,1
SME130392,micro,healthcare,business_owner,1.0,44.0,15800.0,5495.64,-0.027,65.0,0.289,3,prime,1,0.94,0.0,10.0,0,0,none,1
SME181329,micro,tech,business_owner,0.8,20.0,12300.0,84.96,-0.15,1.0,0.106,12,prime,3,0.67,1.0,13.0,1,0,none,1
SME177969,micro,professional_services,employee,6.4,18.0,21100.0,5104.25,0.152,48.0,0.652,1,super_prime,0,0.71,2.0,12.0,0,1,waived_fee,1
SME104001,micro,professional_services,business_owner,0.5,12.0,20400.0,223.44,0.046,2.0,0.214,6,prime,0,0.86,3.0,13.0,1,1,credit_increase,1
SME110496,micro,retail,employee,0.5,23.0,12700.0,4796.82,0.066,50.0,0.103,1,prime,2,0.64,1.0,13.0,1,0,none,1
SME135868,micro,professional_services,business_owner,4.1,43.0,26400.0,6431.29,0.021,36.0,0.104,4,near_prime,0,0.66,5.0,9.0,0,1,credit_increase,1
SME117477,small,professional_services,business_owner,5.4,32.0,2400.0,7345.51,-0.247,55.0,0.293,7,prime,2,0.78,1.0,14.0,0,0,none,1
SME142225,micro,healthcare,employee,1.8,50.0,19500.0,5056.24,-0.165,31.0,0.631,11,prime,2,0.81,2.0,11.0,1,1,waived_fee,1
SME182118,micro,construction,business_owner,8.7,32.0,7900.0,3572.97,0.174,36.0,0.277,4,prime,0,0.71,0.0,12.0,0,0,none,1
SME101978,small,food_service,business_owner,17.1,14.0,25300.0,3178.31,-0.078,18.0,0.363,3,prime,2,0.62,0.0,4.0,1,1,waived_fee,0
SME177283,small,healthcare,business_owner,3.6,35.0,1100.0,7402.6,-0.21,49.0,0.128,3,super_prime,0,0.76,2.0,7.0,1,1,waived_fee,0
