customer_id,business_size,industry,cardholder_role,business_age_years,tenure_months,credit_limit,avg_monthly_spend,spend_trend_3mo,transaction_count_monthly,utilization_ratio,merchant_category_diversity,credit_score_band,late_payments_last_12mo,payment_ratio,support_calls_last_90d,login_frequency_monthly,churn_flag,avg_monthly_spend_capped,risk_segment,risk_segment_label
SME176735,small,food_service,employee,40.0,29.0,13100.0,2656.46,0.004,32.0,0.256,9,prime,1,0.85,3.0,0.0,0,2656.46,3,low_engagement_new
SME176736,micro,retail,employee,15.5,25.0,22400.0,6988.02,-0.08,80.0,0.454,4,prime,1,0.81,3.0,10.0,1,6988.02,2,high_value_newer
SME176737,micro,professional_services,business_owner,1.4,61.0,17200.0,5760.14,-0.265,32.0,0.261,9,near_prime,2,0.65,1.0,3.0,0,5760.14,0,loyal_established
SME176738,small,retail,business_owner,6.4,16.0,16600.0,2574.21,0.019,21.0,0.181,4,subprime,1,0.68,2.0,13.0,0,2574.21,3,low_engagement_new
SME176739,small,construction,employee,7.6,40.0,20100.0,3970.89,-0.101,21.0,0.359,4,super_prime,2,0.94,1.0,7.0,0,3970.89,3,low_engagement_new
SME176740,micro,construction,employee,1.0,10.0,24800.0,6847.18,0.197,38.0,0.181,1,near_prime,0,0.78,3.0,5.0,0,6847.18,3,low_engagement_new
SME176741,small,food_service,business_owner,6.1,16.0,10600.0,5734.14,0.085,40.0,0.259,3,prime,2,1.01,1.0,6.0,0,5734.14,3,low_engagement_new
SME176742,small,retail,employee,6.9,24.0,17500.0,2632.39,-0.034,28.0,0.245,9,near_prime,0,0.54,1.0,4.0,0,2632.39,3,low_engagement_new
SME176743,micro,food_service,business_owner,0.7,21.0,20300.0,2859.0,-0.137,21.0,0.104,8,prime,0,0.74,2.0,11.0,0,2859.0,3,low_engagement_new
SME176744,micro,professional_services,employee,0.9,11.0,24200.0,8695.87,0.141,62.0,0.203,4,super_prime,1,0.68,1.0,7.0,1,8695.87,2,high_value_newer
SME176745,micro,retail,employee,0.5,15.0,20100.0,3558.36,0.113,31.0,0.368,1,near_prime,0,0.46,0.0,9.0,0,3558.36,3,low_engagement_new
SME176746,small,food_service,employee,2.2,5.0,10600.0,1326.34,-0.09,9.0,0.218,4,super_prime,0,0.79,1.0,9.0,0,1326.34,3,low_engagement_new
SME176747,small,professional_services,employee,0.5,57.0,14500.0,971.45,-0.015,6.0,0.107,13,prime,2,0.78,0.0,13.0,1,971.45,0,loyal_established
SME176748,small,food_service,business_owner,1.0,14.0,20400.0,858.56,-0.315,6.0,0.217,5,prime,0,0.88,1.0,10.0,0,858.56,3,low_engagement_new
SME176749,micro,food_service,employee,13.3,24.0,11500.0,10136.31,0.122,90.0,0.422,1,super_prime,1,1.05,1.0,5.0,0,10136.31,2,high_value_newer
SME176750,micro,retail,employee,6.3,26.0,18800.0,10073.33,0.216,69.0,0.552,1,prime,1,0.98,1.0,5.0,0,10073.33,2,high_value_newer
SME176751,small,retail,business_owner,18.0,36.0,26700.0,3192.1,0.144,22.0,0.563,2,super_prime,0,0.68,2.0,6.0,0,3192.1,1,at_risk_stressed
SME176752,small,construction,employee,16.4,19.0,24700.0,710.47,-0.182,7.0,0.334,11,prime,1,0.52,1.0,12.0,0,710.47,3,low_engagement_new
SME176753,micro,professional_services,business_owner,20.9,75.0,19500.0,3289.9,-0.077,23.0,0.429,5,prime,0,0.65,2.0,6.0,0,3289.9,0,loyal_established
SME176754,micro,construction,employee,4.2,60.0,25200.0,6380.53,-0.114,61.0,0.355,7,prime,1,0.77,2.0,6.0,0,6380.53,0,loyal_established
SME176755,medium,healthcare,employee,22.7,3.0,27100.0,2835.91,0.009,20.0,0.2,5,super_prime,0,1.01,1.0,0.0,0,2835.91,3,low_engagement_new
SME176756,small,retail,employee,3.6,14.0,8800.0,502.9,0.115,5.0,0.244,11,near_prime,0,0.58,0.0,2.0,0,502.9,3,low_engagement_new
SME176757,micro,professional_services,employee,2.4,12.0,15900.0,8189.34,0.122,49.0,0.624,13,super_prime,0,0.85,0.0,3.0,1,8189.34,1,at_risk_stressed
SME176758,micro,retail,employee,10.1,26.0,16900.0,6213.63,-0.119,49.0,0.178,4,subprime,4,0.43,0.0,2.0,0,6213.63,3,low_engagement_new
SME176759,small,healthcare,business_owner,5.6,31.0,7900.0,2149.31,-0.056,13.0,0.131,11,super_prime,0,0.89,2.0,3.0,0,2149.31,3,low_engagement_new
SME176760,small,professional_services,business_owner,1.7,11.0,21200.0,1977.09,-0.047,14.0,0.289,3,super_prime,1,1.01,1.0,8.0,0,1977.09,3,low_engagement_new
SME176761,micro,food_service,employee,5.8,4.0,16800.0,6912.79,-0.136,40.0,0.151,5,subprime,3,0.64,4.0,16.0,0,6912.79,3,low_engagement_new
SME176762,micro,construction,employee,13.9,20.0,18900.0,7485.77,0.314,53.0,0.565,7,prime,1,0.81,1.0,13.0,0,7485.77,1,at_risk_stressed
SME176763,micro,healthcare,business_owner,6.7,6.0,22900.0,2662.25,-0.148,22.0,0.461,11,prime,1,0.93,1.0,12.0,0,2662.25,1,at_risk_stressed
SME176764,small,healthcare,business_owner,12.6,55.0,21000.0,7136.58,0.041,39.0,0.227,12,near_prime,4,0.56,1.0,4.0,0,7136.58,0,loyal_established
SME176765,micro,tech,employee,2.4,12.0,4000.0,2420.16,-0.233,14.0,0.327,9,near_prime,4,0.51,2.0,15.0,0,2420.16,3,low_engagement_new
SME176766,micro,construction,employee,13.0,19.0,9500.0,6378.8,-0.017,48.0,0.011,14,prime,1,0.66,0.0,1.0,0,6378.8,3,low_engagement_new
SME176767,micro,retail,business_owner,1.7,8.0,3000.0,6020.98,0.017,38.0,0.214,13,prime,1,0.83,0.0,12.0,0,6020.98,3,low_engagement_new
SME176768,medium,tech,employee,12.1,10.0,19800.0,5968.16,-0.025,33.0,0.029,7,prime,2,1.04,2.0,7.0,0,5968.16,3,low_engagement_new
SME176769,micro,food_service,employee,1.1,28.0,1000.0,6182.76,0.003,60.0,0.326,1,subprime,1,0.56,1.0,0.0,0,6182.76,2,high_value_newer
SME176770,micro,food_service,employee,8.6,18.0,7000.0,4197.67,0.027,42.0,0.25,3,near_prime,3,0.59,5.0,16.0,0,4197.67,3,low_engagement_new
SME176771,micro,retail,employee,5.2,47.0,18400.0,3825.87,-0.051,34.0,0.439,3,near_prime,0,0.53,3.0,11.0,0,3825.87,0,loyal_established
SME176772,micro,construction,business_owner,0.5,4.0,13700.0,4593.36,0.003,46.0,0.101,13,near_prime,2,0.62,0.0,7.0,1,4593.36,3,low_engagement_new
SME176773,micro,professional_services,employee,2.4,19.0,24100.0,4558.46,-0.026,26.0,0.437,9,prime,0,0.84,1.0,6.0,0,4558.46,1,at_risk_stressed
SME176774,micro,tech,business_owner,2.4,1.0,2700.0,103.53,0.035,1.0,0.143,10,prime,1,0.64,1.0,4.0,0,103.53,3,low_engagement_new
SME176775,micro,retail,employee,5.6,17.0,11900.0,9713.03,0.092,55.0,0.298,11,super_prime,0,1.17,1.0,6.0,0,9713.03,2,high_value_newer
SME176776,micro,healthcare,employee,7.1,9.0,18300.0,8160.35,0.023,57.0,0.411,8,prime,0,0.76,1.0,5.0,0,8160.35,2,high_value_newer
SME176777,micro,food_service,employee,2.0,4.0,19000.0,10172.59,0.039,60.0,0.412,12,near_prime,0,0.81,3.0,5.0,0,10172.59,2,high_value_newer
SME176778,medium,construction,employee,8.7,16.0,7300.0,8148.2,0.059,42.0,0.615,14,subprime,1,0.36,4.0,6.0,0,8148.2,1,at_risk_stressed
SME176779,micro,professional_services,employee,1.2,62.0,28100.0,5586.89,0.04,36.0,0.27,5,subprime,1,0.49,0.0,7.0,0,5586.89,0,loyal_established
SME176780,small,retail,employee,6.6,6.0,23900.0,4902.26,0.053,26.0,0.402,10,near_prime,3,0.85,2.0,0.0,0,4902.26,1,at_risk_stressed
SME176781,micro,food_service,employee,1.0,23.0,11200.0,6395.67,-0.011,43.0,0.247,12,prime,0,0.7,1.0,3.0,0,6395.67,3,low_engagement_new
SME176782,micro,professional_services,employee,0.8,7.0,20100.0,2720.08,0.185,21.0,0.375,1,super_prime,0,0.98,2.0,13.0,0,2720.08,3,low_engagement_new
SME176783,micro,food_service,business_owner,5.5,25.0,7400.0,4820.72,0.156,48.0,0.438,13,super_prime,0,0.63,0.0,7.0,0,4820.72,1,at_risk_stressed
SME176784,micro,retail,employee,7.2,5.0,10800.0,8183.04,-0.053,81.0,0.211,8,near_prime,2,0.76,1.0,10.0,0,8183.04,2,high_value_newer
SME176785,small,professional_services,employee,0.5,3.0,12400.0,953.25,0.033,6.0,0.532,12,super_prime,0,0.81,1.0,7.0,0,953.25,1,at_risk_stressed
SME176786,small,food_service,employee,5.0,14.0,9200.0,8605.23,0.005,72.0,0.144,14,super_prime,0,0.83,1.0,0.0,1,8605.23,2,high_value_newer
SME176787,micro,healthcare,business_owner,3.9,39.0,17700.0,96.67,-0.033,1.0,0.129,5,near_prime,0,0.68,2.0,6.0,0,96.67,3,low_engagement_new
SME176788,medium,retail,employee,15.3,75.0,1200.0,6386.63,0.073,43.0,0.108,8,near_prime,3,0.63,1.0,13.0,0,6386.63,0,loyal_established
SME176789,medium,healthcare,employee,3.0,8.0,21100.0,6539.19,0.232,36.0,0.116,10,prime,0,0.81,3.0,9.0,0,6539.19,3,low_engagement_new
SME176790,micro,healthcare,employee,1.8,13.0,27800.0,6877.29,0.073,39.0,0.118,1,super_prime,0,0.62,1.0,18.0,0,6877.29,3,low_engagement_new
SME176791,micro,food_service,employee,4.3,12.0,14700.0,3441.86,0.131,34.0,0.276,13,prime,1,0.73,1.0,3.0,0,3441.86,3,low_engagement_new
SME176792,medium,professional_services,employee,6.5,16.0,8300.0,97.84,-0.022,1.0,0.501,2,prime,1,1.12,1.0,12.0,0,97.84,1,at_risk_stressed
SME176793,medium,food_service,employee,2.0,2.0,15500.0,3344.73,-0.208,18.0,0.383,8,prime,3,0.8,1.0,9.0,0,3344.73,1,at_risk_stressed
SME176794,micro,retail,employee,0.9,65.0,30100.0,1305.93,-0.081,7.0,0.66,6,super_prime,0,0.58,0.0,5.0,0,1305.93,0,loyal_established
SME176795,small,food_service,employee,1.4,93.0,16300.0,8537.54,0.063,92.0,0.395,8,subprime,2,0.6,0.0,9.0,0,8537.54,0,loyal_established
SME176796,medium,healthcare,business_owner,3.7,45.0,21300.0,4489.94,-0.105,23.0,0.082,1,prime,0,0.63,1.0,13.0,0,4489.94,3,low_engagement_new
SME176797,small,retail,business_owner,5.2,22.0,25700.0,6269.0,0.097,34.0,0.401,11,near_prime,0,0.51,3.0,10.0,0,6269.0,1,at_risk_stressed
SME176798,small,professional_services,employee,4.3,19.0,21800.0,4413.26,0.165,52.0,0.289,9,super_prime,0,0.95,2.0,3.0,0,4413.26,3,low_engagement_new
SME176799,micro,retail,business_owner,4.7,54.0,14900.0,3783.71,-0.22,27.0,0.113,3,prime,2,0.87,1.0,18.0,0,3783.71,0,loyal_established
SME176800,micro,retail,business_owner,10.3,60.0,18700.0,5010.75,-0.047,32.0,0.315,13,near_prime,1,0.75,2.0,8.0,0,5010.75,0,loyal_established
SME176801,small,food_service,employee,7.5,58.0,19000.0,5809.4,0.093,38.0,0.262,4,prime,0,0.56,1.0,8.0,0,5809.4,0,loyal_established
SME176802,micro,retail,employee,21.0,28.0,7700.0,9701.89,0.392,60.0,0.339,9,near_prime,1,0.99,2.0,3.0,0,9701.89,2,high_value_newer
SME176803,small,food_service,employee,4.6,5.0,13100.0,3193.74,0.264,17.0,0.466,10,super_prime,0,0.94,1.0,5.0,0,3193.74,1,at_risk_stressed
SME176804,micro,healthcare,employee,26.9,9.0,6700.0,10910.87,-0.042,74.0,0.275,3,subprime,1,0.82,2.0,6.0,0,10910.87,2,high_value_newer
SME176805,small,tech,business_owner,6.6,25.0,34600.0,9730.15,0.066,54.0,0.089,8,near_prime,2,0.63,1.0,6.0,0,9730.15,2,high_value_newer
SME176806,small,retail,employee,8.1,61.0,14000.0,5802.55,-0.123,67.0,0.27,8,subprime,3,0.52,4.0,12.0,0,5802.55,0,loyal_established
SME176807,medium,professional_services,business_owner,10.4,22.0,21300.0,6401.57,-0.179,53.0,0.236,12,prime,1,0.82,1.0,3.0,0,6401.57,3,low_engagement_new
SME176808,micro,healthcare,employee,6.9,18.0,3300.0,446.18,-0.053,5.0,0.279,8,prime,2,0.89,1.0,6.0,0,446.18,3,low_engagement_new
SME176809,small,food_service,business_owner,7.4,24.0,15900.0,1614.73,-0.035,8.0,0.553,6,near_prime,1,0.64,1.0,11.0,0,1614.73,1,at_risk_stressed
SME176810,small,tech,employee,3.2,6.0,17600.0,11472.36,0.166,63.0,0.546,7,subprime,2,0.73,5.0,9.0,0,11472.36,2,high_value_newer
SME176811,micro,professional_services,employee,2.8,9.0,25100.0,7136.54,0.103,46.0,0.436,13,prime,1,0.78,3.0,7.0,0,7136.54,1,at_risk_stressed
SME176812,small,construction,employee,8.8,12.0,20000.0,3763.67,-0.134,25.0,0.369,12,super_prime,0,0.99,1.0,11.0,0,3763.67,3,low_engagement_new
SME176813,small,construction,business_owner,4.8,34.0,21500.0,2394.77,-0.124,12.0,0.375,13,prime,0,0.41,0.0,10.0,0,2394.77,3,low_engagement_new
SME176814,small,food_service,business_owner,3.8,6.0,14500.0,5575.67,-0.145,35.0,0.303,2,prime,1,0.69,3.0,11.0,1,5575.67,3,low_engagement_new
SME176815,micro,retail,employee,13.3,36.0,4400.0,2557.48,-0.246,28.0,0.305,9,prime,2,0.82,1.0,7.0,1,2557.48,3,low_engagement_new
SME176816,small,retail,business_owner,4.8,2.0,14800.0,2241.03,-0.177,13.0,0.536,10,super_prime,0,0.84,1.0,3.0,0,2241.03,1,at_risk_stressed
SME176817,micro,tech,business_owner,1.7,10.0,26400.0,8090.37,0.08,51.0,0.406,4,prime,0,0.82,0.0,18.0,1,8090.37,2,high_value_newer
SME176818,micro,professional_services,employee,9.7,8.0,16300.0,3406.08,0.048,23.0,0.486,7,super_prime,0,0.6,2.0,10.0,0,3406.08,1,at_risk_stressed
SME176819,small,food_service,employee,3.1,13.0,27900.0,6795.57,0.19,47.0,0.113,3,prime,2,0.63,2.0,5.0,0,6795.57,3,low_engagement_new
SME176820,small,retail,employee,6.0,25.0,8100.0,9414.71,0.045,101.0,0.259,1,subprime,5,0.75,0.0,9.0,0,9414.71,2,high_value_newer
SME176821,micro,retail,employee,2.4,6.0,21100.0,8183.67,0.153,45.0,0.422,5,subprime,1,0.46,2.0,8.0,0,8183.67,2,high_value_newer
SME176822,micro,retail,employee,5.4,1.0,19500.0,5299.0,-0.14,27.0,0.173,8,near_prime,3,0.75,0.0,8.0,0,5299.0,3,low_engagement_new
SME176823,micro,food_service,business_owner,14.9,61.0,25600.0,10920.23,-0.051,62.0,0.044,4,near_prime,1,0.69,4.0,11.0,1,10920.23,2,high_value_newer
SME176824,medium,retail,employee,5.3,39.0,22900.0,5065.25,0.122,26.0,0.501,14,subprime,3,0.37,2.0,4.0,0,5065.25,1,at_risk_stressed
SME176825,medium,healthcare,employee,10.8,1.0,13300.0,1381.74,-0.018,13.0,0.122,10,super_prime,0,0.93,1.0,6.0,1,1381.74,3,low_engagement_new
SME176826,micro,retail,employee,11.9,3.0,8900.0,1088.16,-0.085,6.0,0.359,4,prime,3,0.72,1.0,6.0,0,1088.16,3,low_engagement_new
SME176827,small,food_service,business_owner,1.9,25.0,16500.0,8466.57,-0.032,49.0,0.696,14,prime,2,0.53,2.0,8.0,1,8466.57,1,at_risk_stressed
SME176828,small,tech,employee,0.5,9.0,1000.0,11699.43,0.105,76.0,0.505,7,prime,2,0.76,0.0,10.0,1,11699.43,2,high_value_newer
SME176829,micro,food_service,employee,2.7,1.0,25900.0,9325.2,-0.065,50.0,0.414,6,near_prime,3,0.61,2.0,0.0,0,9325.2,2,high_value_newer
SME176830,small,construction,employee,1.0,57.0,8500.0,3632.66,0.263,19.0,0.89,11,prime,1,0.83,0.0,8.0,0,3632.66,1,at_risk_stressed
SME176831,medium,construction,employee,4.4,8.0,12900.0,1437.12,0.11,7.0,0.44,10,super_prime,0,0.78,0.0,20.0,0,1437.12,1,at_risk_stressed
SME176832,micro,tech,employee,1.2,3.0,1000.0,2355.84,0.039,19.0,0.115,12,super_prime,1,0.82,3.0,14.0,0,2355.84,3,low_engagement_new
SME176833,micro,construction,employee,12.7,9.0,17500.0,4622.35,0.191,27.0,0.857,6,subprime,0,0.63,4.0,17.0,0,4622.35,1,at_risk_stressed
SME176834,medium,construction,employee,0.5,5.0,11600.0,6874.64,0.128,35.0,0.083,13,prime,2,0.72,0.0,11.0,0,6874.64,3,low_engagement_new
SME176835,small,professional_services,employee,9.9,1.0,6100.0,7983.82,0.136,55.0,0.28,1,prime,1,0.7,0.0,6.0,0,7983.82,2,high_value_newer
SME176836,micro,professional_services,employee,6.0,38.0,23100.0,2704.54,0.175,15.0,0.613,3,prime,3,0.82,3.0,12.0,1,2704.54,1,at_risk_stressed
SME176837,micro,retail,employee,2.0,1.0,1900.0,261.03,-0.173,2.0,0.525,10,prime,1,0.64,2.0,16.0,1,261.03,1,at_risk_stressed
SME176838,small,retail,employee,3.6,36.0,19700.0,5579.04,0.097,30.0,0.266,7,prime,2,0.6,1.0,5.0,0,5579.04,3,low_engagement_new
SME176839,small,retail,employee,0.5,40.0,8500.0,2859.03,0.076,26.0,0.403,13,prime,0,0.81,3.0,0.0,0,2859.03,1,at_risk_stressed
SME176840,micro,construction,business_owner,11.9,2.0,8500.0,5068.5,-0.046,26.0,0.195,13,super_prime,0,0.73,2.0,5.0,1,5068.5,3,low_engagement_new
SME176841,small,retail,employee,2.9,15.0,11600.0,97.35,-0.026,1.0,0.393,4,prime,2,0.9,1.0,11.0,0,97.35,3,low_engagement_new
SME176842,micro,retail,business_owner,8.7,21.0,32000.0,7105.5,-0.055,45.0,0.415,5,prime,2,0.73,1.0,5.0,1,7105.5,1,at_risk_stressed
SME176843,micro,food_service,employee,22.7,2.0,31900.0,6145.82,-0.002,42.0,0.321,13,prime,1,0.92,1.0,10.0,1,6145.82,3,low_engagement_new
SME176844,micro,healthcare,employee,3.5,16.0,7200.0,8664.04,0.007,44.0,0.041,1,prime,0,0.84,0.0,8.0,0,8664.04,2,high_value_newer
SME176845,small,construction,employee,10.6,27.0,23400.0,9464.78,0.033,75.0,0.263,6,near_prime,1,0.71,1.0,0.0,0,9464.78,2,high_value_newer
SME176846,micro,tech,business_owner,20.6,19.0,11600.0,5988.29,-0.136,31.0,0.366,3,super_prime,0,0.78,0.0,7.0,0,5988.29,1,at_risk_stressed
SME176847,micro,construction,employee,12.9,10.0,14600.0,8307.26,0.083,52.0,0.608,6,super_prime,1,0.63,2.0,15.0,0,8307.26,1,at_risk_stressed
SME176848,small,professional_services,employee,2.1,3.0,2200.0,116.88,0.169,1.0,0.096,8,super_prime,1,0.98,0.0,14.0,0,116.88,3,low_engagement_new
SME176849,micro,construction,employee,23.3,13.0,16100.0,3124.64,0.137,19.0,0.289,3,near_prime,4,0.8,0.0,9.0,0,3124.64,3,low_engagement_new
SME176850,small,retail,business_owner,4.8,31.0,5000.0,6509.07,0.229,50.0,0.676,3,prime,0,0.62,0.0,7.0,0,6509.07,1,at_risk_stressed
SME176851,micro,professional_services,employee,1.2,16.0,14600.0,2479.68,-0.158,17.0,0.173,9,prime,1,0.75,0.0,3.0,0,2479.68,3,low_engagement_new
SME176852,micro,healthcare,employee,1.7,16.0,16000.0,1339.81,0.08,9.0,0.096,5,super_prime,0,0.92,2.0,0.0,0,1339.81,3,low_engagement_new
SME176853,micro,retail,employee,0.5,20.0,6900.0,3982.63,-0.104,29.0,0.053,13,prime,0,0.64,1.0,8.0,1,3982.63,3,low_engagement_new
SME176854,medium,healthcare,employee,4.9,8.0,2600.0,5337.43,0.024,53.0,0.485,4,prime,0,0.72,0.0,8.0,0,5337.43,1,at_risk_stressed
SME176855,micro,professional_services,business_owner,10.2,10.0,26600.0,3153.5,-0.015,16.0,0.601,1,super_prime,1,0.91,0.0,5.0,0,3153.5,1,at_risk_stressed
SME176856,micro,construction,business_owner,6.4,38.0,24400.0,4589.6,-0.057,50.0,0.521,9,near_prime,1,0.59,3.0,9.0,0,4589.6,1,at_risk_stressed
SME176857,small,professional_services,business_owner,0.5,9.0,18400.0,6761.49,0.086,47.0,0.47,12,prime,0,0.79,1.0,6.0,0,6761.49,1,at_risk_stressed
SME176858,small,professional_services,business_owner,3.7,41.0,1000.0,4670.77,-0.101,33.0,0.258,8,prime,1,0.99,1.0,5.0,0,4670.77,3,low_engagement_new
SME176859,micro,construction,business_owner,7.5,17.0,20000.0,5324.08,0.135,54.0,0.209,7,prime,0,0.96,0.0,5.0,1,5324.08,3,low_engagement_new
SME176860,micro,construction,employee,4.9,19.0,11300.0,4886.26,0.173,36.0,0.385,7,near_prime,2,0.72,2.0,8.0,0,4886.26,1,at_risk_stressed
SME176861,micro,retail,employee,7.0,5.0,13700.0,1530.32,0.005,11.0,0.569,11,prime,0,0.85,2.0,6.0,0,1530.32,1,at_risk_stressed
SME176862,micro,construction,employee,15.4,37.0,13900.0,6999.31,0.066,54.0,0.179,11,super_prime,0,0.63,1.0,16.0,0,6999.31,2,high_value_newer
SME176863,micro,food_service,business_owner,0.5,26.0,18600.0,728.19,0.004,4.0,0.08,3,prime,3,0.9,0.0,5.0,0,728.19,3,low_engagement_new
SME176864,micro,healthcare,business_owner,0.5,11.0,15300.0,7348.37,-0.094,50.0,0.451,3,prime,2,0.72,1.0,12.0,1,7348.37,1,at_risk_stressed
SME176865,small,food_service,employee,5.2,34.0,4800.0,100.73,0.007,1.0,0.696,14,near_prime,1,0.63,1.0,1.0,0,100.73,1,at_risk_stressed
SME176866,micro,food_service,employee,5.6,10.0,29400.0,110.31,0.103,1.0,0.165,14,prime,1,0.92,1.0,19.0,0,110.31,3,low_engagement_new
SME176867,small,food_service,employee,0.5,22.0,5900.0,1986.72,0.122,11.0,0.314,5,near_prime,2,0.77,1.0,7.0,0,1986.72,3,low_engagement_new
SME176868,small,professional_services,employee,5.7,28.0,28600.0,672.84,0.165,4.0,0.452,4,prime,1,0.51,3.0,8.0,0,672.84,1,at_risk_stressed
SME176869,micro,tech,employee,4.7,23.0,11000.0,3613.47,-0.003,21.0,0.442,5,near_prime,1,0.69,1.0,4.0,1,3613.47,1,at_risk_stressed
SME176870,micro,healthcare,employee,4.4,19.0,11300.0,832.1,0.038,4.0,0.563,11,super_prime,0,0.55,1.0,6.0,0,832.1,1,at_risk_stressed
SME176871,micro,retail,business_owner,3.9,17.0,19400.0,14498.01,0.065,104.0,0.367,3,super_prime,0,0.67,2.0,8.0,0,14498.01,2,high_value_newer
SME176872,micro,food_service,business_owner,6.9,6.0,19600.0,7814.55,-0.151,41.0,0.411,6,prime,0,0.43,2.0,14.0,1,7814.55,2,high_value_newer
SME176873,medium,construction,business_owner,2.1,16.0,13800.0,1732.38,-0.067,19.0,0.272,6,near_prime,1,0.74,2.0,10.0,1,1732.38,3,low_engagement_new
SME176874,small,construction,business_owner,11.4,11.0,1000.0,7024.38,0.208,37.0,0.455,14,super_prime,1,0.7,1.0,4.0,1,7024.38,1,at_risk_stressed
SME176875,small,retail,employee,20.1,1.0,24200.0,3683.71,0.019,28.0,0.18,11,super_prime,0,0.83,0.0,11.0,0,3683.71,3,low_engagement_new
SME176876,small,retail,employee,7.3,9.0,1000.0,6495.77,0.056,66.0,0.713,12,prime,3,0.65,2.0,8.0,0,6495.77,1,at_risk_stressed
SME176877,small,professional_services,employee,6.0,28.0,17500.0,3551.63,-0.127,44.0,0.278,9,prime,1,0.86,2.0,10.0,0,3551.63,3,low_engagement_new
SME176878,micro,construction,business_owner,7.0,7.0,23400.0,6082.63,0.061,38.0,0.384,9,prime,0,0.72,2.0,9.0,0,6082.63,1,at_risk_stressed
SME176879,small,tech,business_owner,32.0,22.0,16200.0,2196.22,-0.026,17.0,0.222,7,super_prime,0,0.88,0.0,10.0,0,2196.22,3,low_engagement_new
SME176880,medium,retail,employee,9.4,14.0,5100.0,7006.83,0.094,54.0,0.708,3,prime,2,0.72,1.0,16.0,0,7006.83,1,at_risk_stressed
SME176881,micro,food_service,employee,7.1,10.0,10600.0,1419.75,-0.002,12.0,0.592,13,super_prime,0,0.93,2.0,3.0,0,1419.75,1,at_risk_stressed
SME176882,small,food_service,employee,2.5,2.0,5100.0,4335.82,-0.088,23.0,0.384,10,super_prime,0,1.03,0.0,7.0,0,4335.82,1,at_risk_stressed
SME176883,micro,construction,business_owner,3.8,21.0,14200.0,2252.92,-0.119,25.0,0.093,3,super_prime,2,0.66,0.0,0.0,0,2252.92,3,low_engagement_new
SME176884,small,construction,business_owner,8.7,9.0,10500.0,8371.49,0.102,96.0,0.335,2,near_prime,3,0.7,2.0,8.0,0,8371.49,2,high_value_newer
SME176885,small,construction,business_owner,1.7,5.0,30700.0,109.66,0.097,1.0,0.209,2,prime,1,0.88,2.0,6.0,1,109.66,3,low_engagement_new
SME176886,micro,professional_services,business_owner,1.3,3.0,21500.0,88.51,-0.115,1.0,0.122,10,prime,1,0.61,3.0,9.0,1,88.51,3,low_engagement_new
SME176887,micro,professional_services,business_owner,2.9,46.0,7100.0,91.98,-0.08,1.0,0.558,8,near_prime,3,0.86,0.0,6.0,1,91.98,1,at_risk_stressed
SME176888,micro,retail,employee,11.0,1.0,14900.0,4829.67,0.012,56.0,0.319,11,prime,3,0.92,2.0,7.0,0,4829.67,3,low_engagement_new
SME176889,small,retail,business_owner,5.4,44.0,5300.0,10407.09,0.101,64.0,0.187,7,prime,2,0.72,1.0,6.0,0,10407.09,2,high_value_newer
SME176890,micro,healthcare,business_owner,12.4,3.0,18300.0,3402.53,-0.374,34.0,0.09,12,super_prime,0,0.99,1.0,12.0,0,3402.53,3,low_engagement_new
SME176891,medium,professional_services,employee,2.2,13.0,21400.0,4683.78,0.02,34.0,0.644,6,super_prime,1,0.77,1.0,11.0,0,4683.78,1,at_risk_stressed
SME176892,micro,food_service,business_owner,1.0,10.0,13600.0,3561.19,0.257,34.0,0.752,12,super_prime,0,0.94,0.0,1.0,0,3561.19,1,at_risk_stressed
SME176893,micro,food_service,employee,0.9,27.0,12900.0,4265.98,-0.012,34.0,0.167,8,super_prime,0,0.9,1.0,9.0,0,4265.98,3,low_engagement_new
SME176894,medium,professional_services,employee,0.5,173.0,12300.0,5816.13,-0.026,30.0,0.121,9,super_prime,1,0.85,1.0,0.0,0,5816.13,0,loyal_established
